Date,Close,High,Low,Open,Volume
,META,META,META,META,META
2020-01-02,208.63540649414062,208.64534646939356,205.144563062988,205.6219398592188,12077100
2020-01-03,207.53146362304688,209.2520202365909,205.820846984823,206.079438098495,11188400
2020-01-06,211.44004821777344,211.6190588431424,205.39321922710818,205.5722298524771,17058900
2020-01-07,211.8975067138672,213.4092175897688,210.59465672021256,211.65882590619583,14912400
2020-01-08,214.0457305908203,215.06016957635293,211.4499705112899,211.83784200935605,13475000
2020-01-09,217.10891723632812,217.18848256236748,215.0999344865534,216.3530542267213,12642800
2020-01-10,216.8702392578125,218.6803164304871,216.23373177220356,218.00401869078888,12119400
2020-01-13,220.69923400878906,220.75890421295074,218.01396859276733,218.4018400953534,14463400
2020-01-14,217.86477661132812,221.16666952696838,217.4371300336889,220.40086650186518,13288900
2020-01-15,219.943359375,220.47046638472378,218.93887558158073,219.40631239028434,10036500
2020-01-16,220.5599822998047,221.4152905729827,219.18750700259173,221.35562037319679,10015300
2020-01-17,220.92799377441406,221.07716929759653,219.32677739826454,220.8185933322348,15905900
2020-01-21,220.23179626464844,221.15671477639958,217.92444720970508,220.9478690626974,14275800
2020-01-22,220.1124725341797,221.5346630870242,220.07268227819824,221.09706132444552,12212800
2020-01-23,218.56094360351562,220.28151533207273,218.07362684587812,219.54554744482977,11195000
2020-01-24,216.7509002685547,220.56994520726215,214.93088310818575,219.59529643317794,11905800
2020-01-27,213.6976318359375,214.88114144354375,211.34056777155064,211.93730015076656,13810700
2020-01-28,216.60169982910156,217.546528633201,212.35500848824736,214.96070853609658,13413800
2020-01-29,222.01202392578125,222.97673269404922,217.2581054396217,220.23179707511665,33181300
2020-01-30,208.38677978515625,210.27640710347106,203.63286121121564,205.40314811905785,48775500
2020-01-31,200.80833435058594,207.55133983360307,199.96296608383852,207.2927487434983,31359900
2020-02-03,203.07591247558594,204.0207261041017,201.39513093010834,202.33000458325222,15495600
